encoding_ratio,ratio,mse,ssim_index
0.06808035714285714,0.06616709183673469,40.54081632653061,0.7385111974310107
0.06536989795918367,0.06345663265306123,36.326530612244895,0.7244242924687205
0.06584821428571429,0.06393494897959184,35.702806122448976,0.6844604364888288
0.06839923469387756,0.0664859693877551,37.78188775510204,0.7451050592752452
0.0663265306122449,0.06441326530612244,35.839285714285715,0.8574698299148465
0.06728316326530612,0.06536989795918367,34.69515306122449,0.7726667127246829
0.0664859693877551,0.06457270408163265,34.235969387755105,0.8105644582195893
0.06473214285714286,0.0628188775510204,33.454081632653065,0.7687295970374766
0.06552933673469388,0.06361607142857142,33.77933673469388,0.7421819226833131
0.06441326530612244,0.0625,24.845663265306122,0.7627625809923633
0.06680484693877552,0.06489158163265306,31.068877551020407,0.7595570721535053
0.06393494897959184,0.062021683673469385,24.950255102040817,0.8717835819300219
0.06425382653061225,0.0623405612244898,29.080357142857142,0.6705361129416175
0.06951530612244898,0.06760204081632654,48.205357142857146,0.7156362862960789
0.06138392857142857,0.059470663265306124,19.197704081632654,0.7873171445536062
0.06536989795918367,0.06345663265306123,35.06377551020408,0.7575334234552031
0.06664540816326531,0.06473214285714286,33.60076530612245,0.7668576473666345
0.06457270408163265,0.06265943877551021,30.7984693877551,0.8425020665516944
0.06568877551020408,0.06377551020408163,32.400510204081634,0.6991005683144593
0.06074617346938776,0.05883290816326531,15.834183673469388,0.8100142089431888
0.06760204081632654,0.06568877551020408,37.526785714285715,0.8078055465770282
0.06600765306122448,0.06409438775510204,33.80102040816327,0.653935132903167
0.06265943877551021,0.06074617346938776,22.53061224489796,0.7675711143219762
0.06552933673469388,0.06361607142857142,30.274234693877553,0.7596467454158016
0.06329719387755102,0.06138392857142857,26.174744897959183,0.7668505107879451
0.06106505102040816,0.05915178571428571,19.26530612244898,0.7886381563117467
0.0623405612244898,0.060427295918367346,18.667091836734695,0.8419081712667786
0.06760204081632654,0.06568877551020408,40.01147959183673,0.7408144215681284
0.06457270408163265,0.06265943877551021,30.664540816326532,0.7075805939646376
0.06792091836734694,0.06600765306122448,37.68494897959184,0.5781923386829766
0.06361607142857142,0.06170280612244898,23.413265306122447,0.7538304491542239
0.06680484693877552,0.06489158163265306,34.32525510204081,0.6937952951493552
0.06744260204081633,0.06552933673469388,42.95663265306123,0.6294801101114045
0.06536989795918367,0.06345663265306123,30.378826530612244,0.8119955027013699
0.06074617346938776,0.05883290816326531,21.817602040816325,0.8229445170736451
0.06823979591836735,0.0663265306122449,37.901785714285715,0.6993875787164732
0.07158801020408163,0.06967474489795919,49.11734693877551,0.689071955772105
0.06584821428571429,0.06393494897959184,32.494897959183675,0.7794543199969703
0.06536989795918367,0.06345663265306123,37.95790816326531,0.7337879018588522
0.06760204081632654,0.06568877551020408,37.15561224489796,0.7464323073128061
0.06728316326530612,0.06536989795918367,39.57015306122449,0.7368925933285533
0.06776147959183673,0.06584821428571429,37.04081632653061,0.7520881347980168
0.06823979591836735,0.0663265306122449,42.51913265306123,0.6926805917473581
0.06680484693877552,0.06489158163265306,33.92857142857143,0.7911106145955198
0.062181122448979595,0.060267857142857144,21.067602040816325,0.7553911537958584
0.06521045918367346,0.06329719387755102,28.23469387755102,0.7985060936867815
0.06536989795918367,0.06345663265306123,26.505102040816325,0.813201436344695
0.06776147959183673,0.06584821428571429,44.00765306122449,0.664661954593384
0.06409438775510204,0.062181122448979595,27.237244897959183,0.826217739446951
0.06505102040816327,0.06313775510204081,32.63520408163265,0.7852353560794332
0.06409438775510204,0.062181122448979595,25.3265306122449,0.8514314770158785
0.06728316326530612,0.06536989795918367,36.13647959183673,0.7845432699994292
0.06712372448979592,0.06521045918367346,36.19897959183673,0.7572590750085061
0.06696428571428571,0.06505102040816327,36.76275510204081,0.7644425778517596
0.06473214285714286,0.0628188775510204,29.676020408163264,0.7554877271764133
0.06696428571428571,0.06505102040816327,33.05612244897959,0.7761876046350951
0.0623405612244898,0.060427295918367346,18.582908163265305,0.8657762151005676
0.06473214285714286,0.0628188775510204,26.700255102040817,0.8470999122225294
0.06505102040816327,0.06313775510204081,33.22959183673469,0.7875920497422663
0.06712372448979592,0.06521045918367346,34.702806122448976,0.6963739984928202
0.06441326530612244,0.0625,29.84438775510204,0.7598847483120139
0.06760204081632654,0.06568877551020408,36.59183673469388,0.7561309831139198
0.0628188775510204,0.06090561224489796,19.961734693877553,0.8044541399603233
0.0664859693877551,0.06457270408163265,31.191326530612244,0.7606757351176804
0.06696428571428571,0.06505102040816327,35.121173469387756,0.677147863946352
0.06329719387755102,0.06138392857142857,22.65561224489796,0.8079925443868423
0.0663265306122449,0.06441326530612244,34.951530612244895,0.7160939634235435
0.06696428571428571,0.06505102040816327,32.713010204081634,0.7783989986597196
0.06680484693877552,0.06489158163265306,30.654336734693878,0.743841358862607
0.06680484693877552,0.06489158163265306,29.848214285714285,0.8512556346535357
0.0664859693877551,0.06457270408163265,34.08290816326531,0.7487607319304366
0.06489158163265306,0.06297831632653061,32.214285714285715,0.7471514018094508
0.0623405612244898,0.060427295918367346,20.830357142857142,0.7563483449477271
0.06536989795918367,0.06345663265306123,29.832908163265305,0.8041988035426749
0.06728316326530612,0.06536989795918367,37.64795918367347,0.6721167717742992
0.06776147959183673,0.06584821428571429,35.86862244897959,0.744974394717172
0.06536989795918367,0.06345663265306123,26.965561224489797,0.7952893390937326
0.06887755102040816,0.06696428571428571,40.786989795918366,0.7177029871039906
0.06600765306122448,0.06409438775510204,38.26147959183673,0.7019162340537098
0.06760204081632654,0.06568877551020408,32.35331632653061,0.6640185396795378
0.06616709183673469,0.06425382653061225,30.941326530612244,0.8300773672565561
0.06536989795918367,0.06345663265306123,28.767857142857142,0.80942298984588
0.06616709183673469,0.06425382653061225,39.37627551020408,0.6586280061616834
0.06600765306122448,0.06409438775510204,31.028061224489797,0.6894633499549263
0.06505102040816327,0.06313775510204081,27.665816326530614,0.7659839803624493
0.06170280612244898,0.05978954081632653,19.767857142857142,0.805265161017706
0.06792091836734694,0.06600765306122448,31.130102040816325,0.7591389464306475
0.06616709183673469,0.06425382653061225,31.403061224489797,0.6750090287563291
0.06521045918367346,0.06329719387755102,34.485969387755105,0.6999848537194524
0.06760204081632654,0.06568877551020408,40.10331632653061,0.7346937034720095
0.06489158163265306,0.06297831632653061,28.714285714285715,0.7629304614437389
0.06808035714285714,0.06616709183673469,35.683673469387756,0.7749388018991988
0.06377551020408163,0.06186224489795918,23.793367346938776,0.7632390333490052
0.06489158163265306,0.06297831632653061,24.659438775510203,0.8111090871287483
0.06855867346938775,0.06664540816326531,42.67984693877551,0.6752870690407151
0.06457270408163265,0.06265943877551021,31.536989795918366,0.6164967691321172
0.06600765306122448,0.06409438775510204,33.827806122448976,0.6952993414330492
0.06600765306122448,0.06409438775510204,31.894132653061224,0.6601243402250708
0.06696428571428571,0.06505102040816327,34.81505102040816,0.653625018006909
0.06616709183673469,0.06425382653061225,33.45918367346939,0.6495208492831026
0.06823979591836735,0.0663265306122449,39.98086734693877,0.7143375557936271
0.06823979591836735,0.0663265306122449,45.72959183673469,0.6758358535911441
0.06521045918367346,0.06329719387755102,28.099489795918366,0.7410658411837234
0.0663265306122449,0.06441326530612244,34.86734693877551,0.6435858685790479
0.06680484693877552,0.06489158163265306,37.22831632653061,0.6617230243931211
0.06521045918367346,0.06329719387755102,31.943877551020407,0.7882837160868117
0.06776147959183673,0.06584821428571429,34.63647959183673,0.7663123560712778
0.06616709183673469,0.06425382653061225,36.702806122448976,0.6770826234224596
0.06680484693877552,0.06489158163265306,37.13265306122449,0.722498798321261
0.06839923469387756,0.0664859693877551,41.691326530612244,0.7086504869216821
0.06728316326530612,0.06536989795918367,37.610969387755105,0.7447435525141338
0.06696428571428571,0.06505102040816327,34.173469387755105,0.7601676353531823
0.06808035714285714,0.06616709183673469,37.72959183673469,0.8274819504626157
0.06552933673469388,0.06361607142857142,32.59566326530612,0.7392212428308732
0.0625,0.06058673469387755,21.028061224489797,0.7208676251352274
0.06584821428571429,0.06393494897959184,31.817602040816325,0.7334358703423255
0.06521045918367346,0.06329719387755102,27.551020408163264,0.7658502789315524
0.06744260204081633,0.06552933673469388,42.24107142857143,0.5940540736111339
0.06680484693877552,0.06489158163265306,34.25127551020408,0.7131787882777129
0.06600765306122448,0.06409438775510204,36.28826530612245,0.748464011199816
0.06584821428571429,0.06393494897959184,32.327806122448976,0.7387041960478621
0.06377551020408163,0.06186224489795918,28.133928571428573,0.7369033469006568
0.06792091836734694,0.06600765306122448,40.19005102040816,0.7469115304794632
0.06664540816326531,0.06473214285714286,35.817602040816325,0.7738148649214315
0.0663265306122449,0.06441326530612244,32.11734693877551,0.6958075595728167
0.06329719387755102,0.06138392857142857,21.815051020408163,0.8089957849234237
0.06871811224489796,0.06680484693877552,39.16454081632653,0.7131754923337547
0.06568877551020408,0.06377551020408163,26.756377551020407,0.8129335752146432
0.06680484693877552,0.06489158163265306,35.62244897959184,0.8045038741361481
0.06680484693877552,0.06489158163265306,36.54209183673469,0.7251194704683167
0.06712372448979592,0.06521045918367346,34.63775510204081,0.645121124010469
0.06887755102040816,0.06696428571428571,36.00765306122449,0.7403017913877974
0.06680484693877552,0.06489158163265306,36.827806122448976,0.7478500052205129
0.06106505102040816,0.05915178571428571,25.683673469387756,0.7169619924735484
0.06329719387755102,0.06138392857142857,26.433673469387756,0.7299396009384631
0.06664540816326531,0.06473214285714286,37.358418367346935,0.6927630917299764
0.06568877551020408,0.06377551020408163,33.107142857142854,0.7609798787505851
0.06744260204081633,0.06552933673469388,32.96045918367347,0.710589193038667
0.06855867346938775,0.06664540816326531,34.49362244897959,0.6901886864625545
0.06409438775510204,0.062181122448979595,25.121173469387756,0.7593170734686847
0.06680484693877552,0.06489158163265306,36.19387755102041,0.7463582781839094
0.06441326530612244,0.0625,23.56377551020408,0.8272275364366248
0.06696428571428571,0.06505102040816327,33.89923469387755,0.7563685273259835
0.06728316326530612,0.06536989795918367,34.80102040816327,0.7492540917014869
0.06600765306122448,0.06409438775510204,34.6875,0.7347348704166067
0.0663265306122449,0.06441326530612244,34.264030612244895,0.7698380910395203
0.06600765306122448,0.06409438775510204,33.99872448979592,0.7857763984112377
0.06792091836734694,0.06600765306122448,39.297193877551024,0.7325989157993755
0.06409438775510204,0.062181122448979595,24.246173469387756,0.8623979352796486
0.06760204081632654,0.06568877551020408,37.3469387755102,0.6316923858928939
0.060427295918367346,0.058514030612244895,14.64795918367347,0.8294379642587291
0.06536989795918367,0.06345663265306123,32.04081632653061,0.7403405201423966
0.06616709183673469,0.06425382653061225,34.44005102040816,0.7682320881481889
0.06361607142857142,0.06170280612244898,27.302295918367346,0.8026733991117164
0.06744260204081633,0.06552933673469388,37.380102040816325,0.7024973378996835
0.06728316326530612,0.06536989795918367,40.62627551020408,0.7488440297841856
0.06536989795918367,0.06345663265306123,30.62372448979592,0.7249559320187353
0.06313775510204081,0.061224489795918366,21.543367346938776,0.7261763242027295
0.06505102040816327,0.06313775510204081,29.349489795918366,0.8094892759261484
0.06680484693877552,0.06489158163265306,33.58545918367347,0.7099408805772787
0.06728316326530612,0.06536989795918367,39.0344387755102,0.7688474700283621
0.06536989795918367,0.06345663265306123,30.15561224489796,0.6545452655053954
0.06823979591836735,0.0663265306122449,40.224489795918366,0.74207865953949
0.06760204081632654,0.06568877551020408,38.02168367346939,0.7530336360870227
0.06600765306122448,0.06409438775510204,32.161989795918366,0.7287502663949026
0.06680484693877552,0.06489158163265306,40.267857142857146,0.6696914875008896
0.06776147959183673,0.06584821428571429,39.955357142857146,0.8104404985317
0.06584821428571429,0.06393494897959184,33.307397959183675,0.7912801008886761
0.06664540816326531,0.06473214285714286,35.05229591836735,0.663007310886921
0.06170280612244898,0.05978954081632653,22.325255102040817,0.7448201116279365
0.06154336734693878,0.05963010204081633,22.914540816326532,0.7284182721651721
0.06138392857142857,0.059470663265306124,20.274234693877553,0.7778729086346227
0.06568877551020408,0.06377551020408163,35.142857142857146,0.6602496413662882
0.06552933673469388,0.06361607142857142,33.90561224489796,0.652900618430792
0.06457270408163265,0.06265943877551021,25.400510204081634,0.8435203039974694
0.06760204081632654,0.06568877551020408,41.52933673469388,0.6626571396037111
0.06473214285714286,0.0628188775510204,36.4030612244898,0.7177317924024492
0.06329719387755102,0.06138392857142857,25.48341836734694,0.7163329290788633
0.06521045918367346,0.06329719387755102,29.403061224489797,0.8085996291173843
0.06584821428571429,0.06393494897959184,30.603316326530614,0.6564209724349024
0.062181122448979595,0.060267857142857144,19.741071428571427,0.7497282786219089
0.06855867346938775,0.06664540816326531,42.21683673469388,0.746417155608496
0.06536989795918367,0.06345663265306123,30.975765306122447,0.6876167707308874
0.06967474489795919,0.06776147959183673,40.79081632653061,0.7140503889623987
0.06728316326530612,0.06536989795918367,36.432397959183675,0.7853208934891999
0.06473214285714286,0.0628188775510204,29.48469387755102,0.7397484964248763
0.0663265306122449,0.06441326530612244,29.196428571428573,0.7453929128846554
0.06568877551020408,0.06377551020408163,36.37627551020408,0.7576578029631221
0.06823979591836735,0.0663265306122449,40.08673469387755,0.7531671145782673
0.06377551020408163,0.06186224489795918,27.075255102040817,0.8047248154787687
0.06425382653061225,0.0623405612244898,29.315051020408163,0.7491298578852866
0.06744260204081633,0.06552933673469388,40.78954081632653,0.6532588825407187
0.06552933673469388,0.06361607142857142,28.886479591836736,0.7607413310758753
0.06728316326530612,0.06536989795918367,35.34438775510204,0.807497480668555
0.06855867346938775,0.06664540816326531,42.517857142857146,0.6977046463308857
0.06664540816326531,0.06473214285714286,33.24362244897959,0.7082595807012344
0.06616709183673469,0.06425382653061225,32.64923469387755,0.7085815195620324
0.06792091836734694,0.06600765306122448,40.19897959183673,0.651877855379834
0.06568877551020408,0.06377551020408163,30.044642857142858,0.7547552917191211
0.06600765306122448,0.06409438775510204,31.554846938775512,0.7375198740521053
0.06568877551020408,0.06377551020408163,37.485969387755105,0.7872928214414644
0.06744260204081633,0.06552933673469388,40.82270408163265,0.7609856666654248
0.06664540816326531,0.06473214285714286,31.637755102040817,0.8157419570492223
0.0664859693877551,0.06457270408163265,32.642857142857146,0.7273575832847688
0.06521045918367346,0.06329719387755102,26.394132653061224,0.7361246367566182
0.06584821428571429,0.06393494897959184,34.83418367346939,0.6265230632651434
0.06728316326530612,0.06536989795918367,34.535714285714285,0.7872828948796534
0.06760204081632654,0.06568877551020408,40.755102040816325,0.7261365305371383
0.06425382653061225,0.0623405612244898,23.678571428571427,0.7675680238241536
0.06887755102040816,0.06696428571428571,37.45025510204081,0.726465800023761
0.06664540816326531,0.06473214285714286,30.654336734693878,0.7387749551003534
0.06552933673469388,0.06361607142857142,29.068877551020407,0.7949953527336455
0.06903698979591837,0.06712372448979592,44.36352040816327,0.6380668438189748
0.06728316326530612,0.06536989795918367,38.05357142857143,0.6815343328324222
0.06425382653061225,0.0623405612244898,28.429846938775512,0.7100885155477598
0.06855867346938775,0.06664540816326531,40.016581632653065,0.6697781587401532
0.06425382653061225,0.0623405612244898,26.845663265306122,0.7565111116079212
0.06839923469387756,0.0664859693877551,39.00127551020408,0.7363445706125078
0.0663265306122449,0.06441326530612244,33.53316326530612,0.7903666296981583
0.06616709183673469,0.06425382653061225,35.33545918367347,0.7094000649224498
0.06680484693877552,0.06489158163265306,37.07397959183673,0.6979574711159258
0.06839923469387756,0.0664859693877551,44.91326530612245,0.6607663245437219
0.06457270408163265,0.06265943877551021,28.026785714285715,0.7586816301748214
0.06871811224489796,0.06680484693877552,39.72576530612245,0.7615227472234148
0.06983418367346939,0.06792091836734694,39.59438775510204,0.7383769009542288
0.06808035714285714,0.06616709183673469,38.44515306122449,0.8372651642037878
0.06760204081632654,0.06568877551020408,34.72576530612245,0.7489487175362677
0.0628188775510204,0.06090561224489796,24.128826530612244,0.6897041327565512
0.06744260204081633,0.06552933673469388,38.375,0.6551315380328252
0.06664540816326531,0.06473214285714286,35.86352040816327,0.7108069604635437
0.06489158163265306,0.06297831632653061,28.56377551020408,0.7932893183060546
0.06792091836734694,0.06600765306122448,40.838010204081634,0.6588034528958847
0.06792091836734694,0.06600765306122448,36.95663265306123,0.7554253180450501
0.06521045918367346,0.06329719387755102,32.74234693877551,0.7708959043985105
0.06536989795918367,0.06345663265306123,28.34311224489796,0.7449357683547619
0.06760204081632654,0.06568877551020408,35.97959183673469,0.7757494017462496
0.06521045918367346,0.06329719387755102,30.64158163265306,0.7262835193358455
0.06473214285714286,0.0628188775510204,30.464285714285715,0.7380908554234842
0.06552933673469388,0.06361607142857142,32.922193877551024,0.6510517678718997
0.06680484693877552,0.06489158163265306,32.389030612244895,0.7476979171426318
0.06425382653061225,0.0623405612244898,24.838010204081634,0.7676490223893893
0.0625,0.06058673469387755,21.971938775510203,0.8029439918271347
0.06409438775510204,0.062181122448979595,24.230867346938776,0.7645106426790189
0.06584821428571429,0.06393494897959184,36.3125,0.6358145520696712
0.06616709183673469,0.06425382653061225,37.172193877551024,0.6745760583633896
0.06760204081632654,0.06568877551020408,39.734693877551024,0.6817171831986182
0.06505102040816327,0.06313775510204081,27.661989795918366,0.6747391194507677
0.06696428571428571,0.06505102040816327,32.348214285714285,0.7424693109599445
0.06696428571428571,0.06505102040816327,38.130102040816325,0.6575784357903801
0.06712372448979592,0.06521045918367346,36.358418367346935,0.7138296471351633
0.0663265306122449,0.06441326530612244,39.744897959183675,0.7056069177134685
0.06058673469387755,0.058673469387755105,14.214285714285714,0.8661174209923771
0.06186224489795918,0.05994897959183673,22.06122448979592,0.710816578460638
0.06808035714285714,0.06616709183673469,39.628826530612244,0.717685250030658
0.06329719387755102,0.06138392857142857,22.455357142857142,0.8114857412669204
0.06664540816326531,0.06473214285714286,35.183673469387756,0.8162324542484255
0.06345663265306123,0.06154336734693878,22.965561224489797,0.8225045785575879
0.06584821428571429,0.06393494897959184,29.32780612244898,0.773001067142559
0.06505102040816327,0.06313775510204081,28.274234693877553,0.8097798259417445
0.06680484693877552,0.06489158163265306,32.00127551020408,0.7578459750201552
0.06792091836734694,0.06600765306122448,39.76913265306123,0.7377041011670569
0.06552933673469388,0.06361607142857142,32.89668367346939,0.6704020972836213
0.06919642857142858,0.06728316326530612,41.25255102040816,0.6840675402368585
0.06297831632653061,0.06106505102040816,19.335459183673468,0.8027938336729492
0.06871811224489796,0.06680484693877552,43.12627551020408,0.6896438081407923
0.0663265306122449,0.06441326530612244,40.86607142857143,0.6236865534941718
